session.id	speaker.id	word.id	morphemes	word.transcription	glosses	types	ids	record.id	subcorpus	genre	spkr.age	pref.seq	cat.seq	bigram.type	left	subj.marker	ref.marker	ref.category	sesh.seq	prime.distance	prime.cat.seq	prime.subj.marker	prime.seq	prime.subj	lex.stem
clldch4r12s08	66	973460	u mai hid yokt e	umahiokte	3nsS/A NEG be.able NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 127 2460 1234	CLLDCh4R12S08.0707	CLLD	Conversation	15153	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	707	1	ag.neg	u	706	left	/hid/ 'finish.to'
clldch4r02s03	66	791392	a mai kos th a ŋs a kha	amakotaŋsakha	2S/A NEG roam NEG PST PRF PST NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 1455 2458 1202 6702 1202 1335	CLLDCh4R02S03.2507	CLLD	Conversation	14824	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	2507	44	neg.ag	u	2463	right	/kos/ 'walk.around'
clldch4r02s01	66	776612	a mai pid yokt u m e	amaipioktume	2S/A NEG give NEG 3P 1/2nsA IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 2459 1683 1234	CLLDCh4R02S01.0398	CLLD	Conversation	14822	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	398	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch4r12s07	66	970080	u mai ta yokt a ŋs e	umatayoktaŋse	3nsS/A NEG come NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 2192 2460 1202 6702 1234	CLLDCh4R12S07.378	CLLD	Conversation	15152	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	378	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch4r11s03	66	948272	a mai tept yokt a ŋs a kha	amaitepoktaŋsakha	2S/A NEG wash NEG PST PRF PST NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 2241 2460 1202 6702 1202 1335	CLLDCh4R11S03.447	CLLD	Conversation	15091	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	447	Inf	NA	NA	#NAME?	unknown	/tept/ 'wash'
tangkera_04	67	1259596	u mai hid th e	umahite	3nsS/A NEG can NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 127 2458 1234	tangkera_04.634	adult	Conversation	19709	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	634	371	ag.neg	a	263	left	/hid/ 'finish.to'
tangk_khadak	67	1250106	u mai numd th a kha	umainumthakha	3nsS/A NEG do NEG PST NMLZ	prefix prefix stem suffix suffix suffix	1201 1199 1781 2458 1202 1335	tangk_khadak.103	adult	Conversation	19710	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	103	Inf	NA	NA	#NAME?	unknown	/numd/ 'do'
tangkera_03	67	1256959	ma a pid e	maapide	1nseP 2S/A give IND.PST	prefix prefix stem suffix	656 654 363 1234	tangkera_03.134	adult	Conversation	19709	ma.a	pat.ag	"ag,pat"	FALSE	a	ma	obj	134	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
cldlch3r01s04	68	114074	a mai khag yokt a ŋs e	amaikhaŋyoktaŋse	2S/A NEG see NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1366 2460 1202 6702 1234	CLDLCh3R01S04.065	CLDL	Conversation	15637	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	65	Inf	NA	NA	#NAME?	unknown	/khag/ 'watch'
cldlch3r01s03	68	111268	a mai ta khag yokt a ŋs e	amaitakhaŋyoktaŋse	2S/A NEG FOC watch NEG PST PERF IND.PST	prefix prefix stem stem suffix suffix suffix suffix	654 1199 496 1366 2460 1202 6702 1234	CLDLCh3R01S03.044	CLDL	Conversation	15637	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	44	Inf	NA	NA	#NAME?	unknown	/khag/ 'watch'
clldch3r12s08	69	731873	u kha pid no	ukhapino	3sA 1nsP give IND.NPST	prefix prefix stem suffix	1201 655 363 2330	CLLDCh3R12S08.352	CLLD	Conversation	12120	u.kha	ag.pat	"ag,pat"	TRUE	u	kha	obj	352	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch4r09s01	70	919391	mai a khatt th u kha	maiakhattokha	NEG 2S/A take NEG 3P NMLZ	prefix prefix stem suffix suffix suffix	1199 654 1364 2458 2459 1335	CLLDCh4R09S01.0994	CLLD	Conversation	22995	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	994	Inf	NA	NA	#NAME?	unknown	/khatt/ 'take.away'
clldch3r12s02	70	723152	mai a lud yokt u ce e	maialuktuce	NEG 2S/A tell NEG 3P 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 1575 2460 2459 1204 1234	CLLDCh3R12S02.002	CLLD	Conversation	23116	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	2	Inf	NA	NA	#NAME?	unknown	/lud/ 'say.to'
clldch4r07s04	70	893517	mai a numd th i ŋs i e	maianumtisiheʔ	NEG 2S/A do NEG 1/2pS/P PRF 1/2pS/P IND.PST	prefix prefix stem suffix suffix suffix suffix suffix	1199 654 1781 2458 1678 6702 1678 1234	CLLDCh4R07S04.1575	CLLD	Conversation	22931	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1575	Inf	NA	NA	#NAME?	unknown	/numd/ 'do'
clldch4r03s03	70	806311	mai a tept th u m e	maateptumhẽ	NEG 2S/A wash NEG 3P 1/2nsA IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 2241 2458 2459 1683 1234	CLLDCh4R03S03.1016	CLLD	Conversation	22817	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1016	361	neg.ag	a	655	right	/tept/ 'wash'
clldch4r09s03	71	921270	u mai chitt th u yakt u kha	umaichiʔthuwaktakha	3nsS/A NEG meet NEG 3P IPFV 3P NMLZ	prefix prefix stem suffix suffix suffix suffix suffix	1201 1199 79 2458 2459 6674 2459 1335	CLLDCh4R09S03.328	CLLD	Conversation	12486	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	328	Inf	NA	NA	#NAME?	unknown	/chitt/ 'find'
cldlch3r06s06	72	162647	a mai numd th u ŋs e	amainutose	2S/A NEG make NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1781 2458 2459 6702 1234	CLDLCh3R06S06.028	CLDL	Conversation	26869	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	28	Inf	NA	NA	#NAME?	unknown	/numd/ 'do'
clldch4r03s02	72	802241	u mai tis yokt e	umatiyokte	3nsS/A NEG put.into NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 2326 2460 1234	CLLDCh4R03S02.0738	CLLD	Conversation	26568	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	738	Inf	NA	NA	#NAME?	unknown	/tis/ 'put.into'
clldch2r08s01	73	473425	a mai ca yokt a kha	amaicayoktakha	2S/A NEG eat NEG PST NMLZ	prefix prefix stem suffix suffix suffix	654 1199 771 2460 1202 1335	CLLDCh2R08S01.0247	CLLD	Conversation	14583	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	247	Inf	NA	NA	#NAME?	unknown	/ca/ 'eat'
clldch2r09s02	73	491790	mai u chitt th u ce e	maiuchittuce	NEG 3nsS/A find NEG 3P 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 79 2458 2459 1204 1234	CLLDCh2R09S02.551	CLLD	Conversation	14613	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	551	1	ag.neg	a	550	left	/chitt/ 'find'
clldch2r03s03	73	407650	u mai chitt e	umaichitte	3nsS/A NEG find IND.PST	prefix prefix stem suffix	1201 1199 79 1234	CLLDCh2R03S03.0847	CLLD	Conversation	14431	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	847	15	ag.neg	a	832	left	/chitt/ 'find'
clldch2r09s02	73	491786	a mai chitt th u ce e	amachittuce	2S/A NEG find NEG 3P 3nsP IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 79 2458 2459 1204 1234	CLLDCh2R09S02.550a	CLLD	Conversation	14613	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	550	Inf	NA	NA	#NAME?	unknown	/chitt/ 'find'
clldch2r12s02	73	533451	mai a hid yokt e	maiahiyokte	NEG 2S/A be.able NEG IND.PST	prefix prefix stem suffix suffix	1199 654 127 2460 1234	CLLDCh2R12S02.457	CLLD	Conversation	14735	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	457	Inf	NA	NA	#NAME?	unknown	/hid/ 'finish.to'
clldch2r02s06	73	392431	mai u kat t e	maiukatte	NEG 3nsS/A come.up NEG IND.PST	prefix prefix stem suffix suffix	1199 1201 156 2458 1234	CLLDCh2R02S06.0508	CLLD	Conversation	14404	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	508	77	neg.ag	u	431	right	/kat/ 'come.up'
clldch3r12s08	73	732854	u mai katt a ŋs e	umakattaŋse	3nsS/A NEG bring.up PST PRF IND.PST	prefix prefix stem suffix suffix suffix	1201 1199 158 1202 6702 1234	CLLDCh3R12S08.691	CLLD	Conversation	14736	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	691	206	ag.neg	a	485	left	/katt/ 'bring.up'
clldch2r13s04	73	549322	mai u khat t e	maiukhatte	NEG 3nsS/A go NEG IND.PST	prefix prefix stem suffix suffix	1199 1201 1363 2458 1234	CLLDCh2R13S04.564	CLLD	Conversation	14808	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	564	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r04s05	73	242951	a mai khat th e	amakhathe	2S/A NEG go NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1363 2458 1234	CLLDCh1R04S05.1067	CLLD	Conversation	14461	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	1067	799	ag.neg	u	268	left	/khat/ 'go'
clldch2r05s05	73	434142	mai a khems yokt e	maiakheyokte	NEG 2S/A listen NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1370 2460 1234	CLLDCh2R05S05.711	CLLD	Conversation	14497	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	711	Inf	NA	NA	#NAME?	unknown	/khems/ 'listen'
clldch2r08s03	73	481563	mai u khutt u nɨŋ	maiukhuttonoŋ	1nsiP 3nsS/A bring 3P NEG	prefix prefix stem suffix suffix	1198 1201 219 2459 2457	CLLDCh2R08S03.523	CLLD	Conversation	14585	mai1P.u	pat.ag	"ag,pat"	FALSE	u	ma	obj	523	Inf	NA	NA	#NAME?	unknown	/khutt/ 'bring'
clldch2r03s03	73	407587	a mai lond t i ŋs i hẽ	amailontiŋsihẽ	2S/A NEG appear NEG 1/2pS/P PRF 1/2pS/P PST	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 256 2458 1678 6702 1678 1234	CLLDCh2R03S03.0832	CLLD	Conversation	14431	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	832	Inf	NA	NA	#NAME?	unknown	/lond/ 'come.out'
clldch3r12s08	73	732253	a mai patt yokt e	amapaiʔyokte	2S/A NEG call NEG IND.PST	prefix prefix stem suffix suffix	654 1199 1842 2460 1234	CLLDCh3R12S08.485	CLLD	Conversation	14736	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	485	Inf	NA	NA	#NAME?	unknown	/patt/ 'call'
clldch2r03s04	73	409874	mai a pid u ŋs e	maiapitoŋse	NEG 2S/A give 3P PRF IND.PST	prefix prefix stem suffix suffix suffix	1199 654 363 2459 6702 1234	CLLDCh2R03S04.0570	CLLD	Conversation	14433	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	570	330	neg.ag	u	240	right	/pid/ 'give'
clldch2r03s04	73	410995	mai a pid yokt e	maʔapiyokte	NEG 2S/A give NEG IND.PST	prefix prefix stem suffix suffix	1199 654 363 2460 1234	CLLDCh2R03S04.1058	CLLD	Conversation	14433	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1058	488	neg.ag	a	570	right	/pid/ 'give'
clldch2r04s01	73	417637	a mai pid e ʔ	amapideʔ	2S/A 1nsiP give IND.PST EMPH	prefix prefix stem suffix suffix	654 1198 363 1234 6766	CLLDCh2R04S01.0808	CLLD	Conversation	14459	a.mai1P	ag.pat	"ag,pat"	TRUE	a	ma	obj	808	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch2r10s10	73	515380	mai ta a pit yokt e ʔ	mataapiyokteʔ	NEG FOC 2S/A allow NEG IND.PST EMPH	prefix stem prefix stem suffix suffix suffix	1199 496 654 5602 2460 1234 6766	CLLDCh2R10S10.201	CLLD	Conversation	14651	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	201	Inf	NA	NA	#NAME?	unknown	/pit/ 'hit'
clldch2r06s07	73	449874	mai u soŋs th a ce e	mausoŋtace	NEG 3nsS/A move NEG PST d IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 481 2458 1202 1203 1234	CLLDCh2R06S07.0383	CLLD	Conversation	14528	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	383	Inf	NA	NA	#NAME?	unknown	/soŋs/ 'move'
clldch2r14s01	73	550830	u mai ta yokt a ŋs a ce e	umataoktaŋsace	3nsS/A NEG come NEG PST PRF PST d IND.PST	prefix prefix stem suffix suffix suffix suffix suffix suffix	1201 1199 2192 2460 1202 6702 1202 1203 1234	CLLDCh2R14S01.158	CLLD	Conversation	14868	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	158	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch4r07s08	73	903821	a mai tat th i ŋs i e	amatatthisiye	2S/A NEG bring NEG 1/2pS/P PRF 1/2pS/P IND.PST	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 7035 2458 1678 6702 1678 1234	CLLDCh4R07S08.498	CLLD	Conversation	14550	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	498	Inf	NA	NA	#NAME?	unknown	/tat/ 'bring'
cldlch3r04s01	74	138531	a mai chitt yokt a ce kha	amaichiyatacekha	2S/A NEG meet NEG PST d NMLZ	prefix prefix stem suffix suffix suffix suffix	654 1199 79 2460 1202 1203 1335	CLDLCh3R04S01.251	CLDL	Conversation	12244	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	251	Inf	NA	NA	#NAME?	unknown	/chitt/ 'find'
clldch1r06s01	75	271389	mai a khag th e	maiakhaŋte	NEG 2S/A recognize NEG IND.PST	prefix prefix stem suffix suffix	1199 654 1366 2458 1234	CLLDCh1R06S01.1229	CLLD	Conversation	6481	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1229	630	neg.ag	a	599	right	/khag/ 'watch'
clldch1r09s03	75	308187	u mai khatt th e	umaikhatte	3nsS/A NEG take NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 1364 2458 1234	CLLDCh1R09S03.199	CLLD	Conversation	6570	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	199	Inf	NA	NA	#NAME?	unknown	/khatt/ 'take.away'
clldch1r09s06	75	312203	a mai lukt th u ce e	amailuktace	2S/A NEG pour NEG 3P d IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 1579 2458 2459 1203 1234	CLLDCh1R09S06.471	CLLD	Conversation	6571	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	471	Inf	NA	NA	#NAME?	unknown	/lukt/ 'pour'
clldch3r02s01	75	578430	a mai pid th u m e	amaipithumhe	2S/A NEG give NEG 3P 1/2nsA IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2458 2459 1683 1234	CLLDCh3R02S01.244	CLLD	Conversation	6361	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	244	2	ag.neg	a	242	left	/pid/ 'give'
clldch3r02s01	75	578423	a mai pid yokt u m e	amaipiyoktumhe	2S/A NEG give NEG 3P 1/2nsA IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 2459 1683 1234	CLLDCh3R02S01.242	CLLD	Conversation	6361	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	242	Inf	NA	NA	#NAME?	unknown	/pid/ 'give'
clldch1r03s02	75	220239	a mai thend t e	amaithente	2S/A NEG pick.up NEG IND.PST	prefix prefix stem suffix suffix	654 1199 2278 2458 1234	CLLDCh1R03S02.0238	CLLD	Conversation	6389	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	238	Inf	NA	NA	#NAME?	unknown	/thend/ 'lift'
clldch3r02s01	75	578458	a mai thukt t i ŋs i hẽ	amaithukthiŋsihe	2S/A NEG cook NEG 1/2pS/P PRF 1/2pS/P PST	prefix prefix stem suffix suffix suffix suffix suffix	654 1199 2303 2458 1678 6702 1678 1234	CLLDCh3R02S01.257	CLLD	Conversation	6361	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	257	13	ag.neg	a	244	left	/thukt/ 'cook'
clldch3r02s06	75	592174	a mai yukt th a ŋ kha	amayukthaŋkha	2S/A NEG keep.for NEG PST 1sS/P NMLZ	prefix prefix stem suffix suffix suffix suffix	654 1199 2472 2458 1202 2875 1335	CLLDCh3R02S06.012	CLLD	Conversation	6364	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	12	Inf	NA	NA	#NAME?	unknown	/yukt/ 'keep.for'
clldch2r02s06	76	394157	mai u kat t a ŋs e	maiukattaŋse	NEG 3nsS/A come.up NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 156 2458 1202 6702 1234	CLLDCh2R02S06.1088	CLLD	Conversation	19710	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	1088	580	neg.ag	u	508	right	/kat/ 'come.up'
clldch1r05s01	77	256724	mai ta u buk th a ŋs e	mataubukthaŋseʔ	NEG FOC 3nsS/A call.to.help NEG PST PRF IND.PST	prefix stem prefix stem suffix suffix suffix suffix	1199 496 1201 21 2458 1202 6702 1234	CLLDCh1R05S01.0711	CLLD	Conversation	15599	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	711	Inf	NA	NA	#NAME?	unknown	/buk/ 'ask.for'
clldch1r03s01	77	218130	kha a catt	khaacaiʔ	1nsP 2S/A hit	prefix prefix stem	655 654 799	CLLDCh1R03S01.0366	CLLD	Conversation	15538	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	366	10	pat.ag	a	356	right	/catt/ 'hit'
clldch1r09s06	77	311180	kha a catt	khaacaiʔ	1nsP 2S/A hit	prefix prefix stem	655 654 799	CLLDCh1R09S06.112	CLLD	Conversation	15721	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	112	Inf	NA	NA	#NAME?	unknown	/catt/ 'hit'
clldch1r07s07	77	292359	a mai hid yokt e	amahiyokte	2S/A NEG be.able NEG IND.PST	prefix prefix stem suffix suffix	654 1199 127 2460 1234	CLLDCh1R07S07.242	CLLD	Conversation	15658	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	242	Inf	NA	NA	#NAME?	unknown	/hid/ 'finish.to'
clldch1r03s06	77	229358	a mai khag t he	amakhaŋthe	2S/A NEG see NEG ePST	prefix prefix stem suffix suffix	654 1199 1366 2458 1234	CLLDCh1R03S06.422	CLLD	Conversation	15543	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	422	44	ag.neg	a	378	left	/khag/ 'watch'
clldch1r08s01	77	295781	a mai khat yokt a kha	amakhaiyoktakha	2S/A NEG go NEG PST NMLZ	prefix prefix stem suffix suffix suffix	654 1199 1363 2460 1202 1335	CLLDCh1R08S01.0872	CLLD	Conversation	15690	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	872	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r11s02	77	332516	kha a khott no	khaakhotno	1nsP 2S/A tease IND.NPST	prefix prefix stem suffix	655 654 1400 2330	CLLDCh1R11S02.184	CLLD	Conversation	15782	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	184	Inf	NA	NA	#NAME?	unknown	/khott/ 'tease'
clldch1r11s02	77	332524	kha a khott no	khaakhotno	1nsP 2S/A tease IND.NPST	prefix prefix stem suffix	655 654 1400 2330	CLLDCh1R11S02.187	CLLD	Conversation	15782	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	187	3	pat.ag	a	184	right	/khott/ 'tease'
clldch1r04s02	77	235429	mai u lis yokt a ŋs e	maiuliyoktaŋse	NEG 3nsS/A be NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 1201 1558 2460 1202 6702 1234	CLLDCh1R04S02.0525	CLLD	Conversation	15566	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	525	213	neg.ag	a	312	right	/lis/ 'be'
clldch1r04s01	77	232109	u mai lis yokt a ŋs e	umaliyoktaŋse	3nsS/A NEG be NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1201 1199 1558 2460 1202 6702 1234	CLLDCh1R04S01.135	CLLD	Conversation	15566	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	135	Inf	NA	NA	#NAME?	unknown	/lis/ 'be'
clldch1r03s06	77	229229	a mai nis yokt u ŋs e	amaniyoktoŋse	2S/A NEG know NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 335 2460 2459 6702 1234	CLLDCh1R03S06.378	CLLD	Conversation	15543	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	378	Inf	NA	NA	#NAME?	unknown	/ŋis/ 'know'
clldch1r02s03b	77	204268	mai ta u patt yokt u ŋs e	mataupaiʔoktoŋse	NEG FOC 3nsS/A call NEG 3P PRF IND.PST	prefix stem prefix stem suffix suffix suffix suffix	1199 496 1201 1842 2460 2459 6702 1234	CLLDCh1R02S03b.079	CLLD	Conversation	15512	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	79	Inf	NA	NA	#NAME?	unknown	/patt/ 'call'
clldch1r09s03	77	308133	kha u phad ne	khauphane	1nsP 3nsS/A help OPT	prefix prefix stem suffix	655 1201 1869 1767	CLLDCh1R09S03.174	CLLD	Conversation	15720	kha.u	pat.ag	"ag,pat"	FALSE	u	kha	obj	174	Inf	NA	NA	#NAME?	unknown	/phad/ 'help'
clldch1r02s03b	77	204664	dam u mai phak u yokt a ŋs e	damumaiphakoktaŋseʔ	scratch 3nsS/A NEG scratch 3P NEG PST PRF IND.PST	prefix prefix prefix stem suffix suffix suffix suffix suffix	SES138 1201 1199 SES139 2459 2460 1202 6702 1234	CLLDCh1R02S03b.220	CLLD	Conversation	15512	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	220	141	neg.ag	u	79	right	/phak/ 'scrabble'
clldch1r06s01	77	269887	mai a pid t e	maiapite	NEG 2S/A give NEG IND.PST	prefix prefix stem suffix suffix	1199 654 363 2458 1234	CLLDCh1R06S01.0599	CLLD	Conversation	15631	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	599	579	neg.ag	a	20	right	/pid/ 'give'
clldch1r09s03	77	308641	a mai pid yokt u ŋs e	amapiyoktoŋse	2S/A NEG give NEG 3P PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	654 1199 363 2460 2459 6702 1234	CLLDCh1R09S03.399	CLLD	Conversation	15720	a.mai	ag.neg	"ag,neg"	TRUE	a	mai	neg	399	200	ag.neg	u	199	left	/pid/ 'give'
clldch1r04s05	77	240490	u mai ta yokt e	umatayokte	3nsS/A NEG come NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 2192 2460 1234	CLLDCh1R04S05.0054	CLLD	Conversation	15569	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	54	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch1r07s05	77	289026	u mai ta yokt e	umatayokte	3nsS/A NEG come NEG IND.PST	prefix prefix stem suffix suffix	1201 1199 2192 2460 1234	CLLDCh1R07S05.046	CLLD	Conversation	15656	u.mai	ag.neg	"ag,neg"	TRUE	u	mai	neg	46	Inf	NA	NA	#NAME?	unknown	/ta/ 'come'
clldch1r05s02	77	258108	mai a tept yokt e	maiatepyokte	NEG 2S/A wash NEG IND.PST	prefix prefix stem suffix suffix	1199 654 2241 2460 1234	CLLDCh1R05S02.216	CLLD	Conversation	15601	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	216	156	neg.ag	a	60	right	/tept/ 'wash'
clldch1r11s01	77	331886	mai u thu a yakt a ŋs e	mauthuwaktaŋseʔ	NEG 3nsS/A get.ready PST IPFV PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix suffix	1199 1201 2301 1202 6674 1202 6702 1234	CLLDCh1R11S01.200	CLLD	Conversation	15782	mai.u	neg.ag	"ag,neg"	FALSE	u	mai	neg	200	146	ag.neg	a	54	left	/thu/ 'get.ready'
clldch1r06s01	77	268504	mai a tɨkt yokt e	maʔatɨkyokte	NEG 2S/A wipe.for.sb NEG IND.PST	prefix prefix stem suffix suffix	1199 654 2363 2460 1234	CLLDCh1R06S01.0020	CLLD	Conversation	15631	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	20	Inf	NA	NA	#NAME?	unknown	/tɨkt/ 'wipe.for.sb'
clldch1r03s01	78	218089	kha a catt	khaacaiʔ	1nsP 2S/A hit	prefix prefix stem	655 654 799	CLLDCh1R03S01.0356	CLLD	Conversation	2021	kha.a	pat.ag	"ag,pat"	FALSE	a	kha	obj	356	Inf	NA	NA	#NAME?	unknown	/catt/ 'hit'
clldch1r10s09	78	330081	mai a kat th e	maakatte	NEG 2S/A come.up NEG IND.PST	prefix prefix stem suffix suffix	1199 654 156 2458 1234	CLLDCh1R10S09.385	CLLD	Conversation	2240	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	385	Inf	NA	NA	#NAME?	unknown	/kat/ 'come.up'
clldch1r09s07	78	315360	mai a katt e	maakatte	NEG 2S/A bring.up IND.PST	prefix prefix stem suffix	1199 654 158 1234	CLLDCh1R09S07.1032	CLLD	Conversation	2205	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	1032	Inf	NA	NA	#NAME?	unknown	/katt/ 'bring.up'
clldch1r11s04	78	334008	mai a khat e	maakhate	NEG 2S/A go IND.PST	prefix prefix stem suffix	1199 654 1363 1234	CLLDCh1R11S04.012	CLLD	Conversation	2265	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	12	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r05s02	78	257710	mai a khat t a ŋs e	maiakhattaŋse	NEG 2S/A go NEG PST PRF IND.PST	prefix prefix stem suffix suffix suffix suffix	1199 654 1363 2458 1202 6702 1234	CLLDCh1R05S02.060	CLLD	Conversation	2084	mai.a	neg.ag	"ag,neg"	FALSE	a	mai	neg	60	Inf	NA	NA	#NAME?	unknown	/khat/ 'go'
clldch1r05s06	78	267388	ma a kopt no	maakopno	1nseP 2S/A pick.up.for.sb IND.NPST	prefix prefix stem suffix	656 654 1454 2330	CLLDCh1R05S06.296	CLLD	Conversation	2089	ma.a	pat.ag	"ag,pat"	FALSE	a	ma	obj	296	Inf	NA	NA	#NAME?	unknown	/kopt/ 'pick.up.for.sb'
