LID,AUTOTYPLabel,Exponence,Roles,HostCat,Slot,Position.binned5,Behavior.binned4,Language,Stock
1388,S/A-AGR,Number;Person;Role,NA,V,1,post,NA,Darmiya,Sino-Tibetan
1413,S/A-AGR,Number;Person;Role,S;Atr,V,1IPFV,post,NA,Chai,Surmic
1413,S/A-AGR,Person;Role,Atr;S,V,-1,prae,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,NA,V,NA,split,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,S;Atr,V,1IPFV,post,NA,Chai,Surmic
1413,P-AGR,Number;Person;Role,P,V,2,post,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,Atr;S,V,1PFV,post,NA,Chai,Surmic
1413,NOM,Role,NA,N,NA,NA,NA,Chai,Surmic
1413,ABS,Role,S;Atr;P,,NA,NA,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,S;Atr,V,1PFV,post,NA,Chai,Surmic
1413,P-AGR,Number;Person;Role,P,V,2,post,NA,Chai,Surmic
1413,P-AGR,Number;Person;Role,P,V,2,post,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,Atr;S,V,1PFV,post,NA,Chai,Surmic
1413,P-AGR,Number;Person;Role,NA,V,NA,post,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,Atr;S,V,1PFV,post,NA,Chai,Surmic
1413,S/A-AGR,Number;Person;Role,S;Atr,V,1IPFV,post,NA,Chai,Surmic
1414,S/A-AGR,Number;Person;Role,Atr;S,V,3PFV,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,3IPFV,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,NA,V,NA,split,NA,Tirmaga,Surmic
1414,ABS,Role,P;Atr;S,,NA,NA,NA,Tirmaga,Surmic
1414,O-AGR,Number;Person;Role,NA,V,NA,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,3IPFV,post,NA,Tirmaga,Surmic
1414,NOM,Role,NA,N,NA,NA,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,Atr;S,V,3IPFV,post,NA,Tirmaga,Surmic
1414,O-AGR,Number;Person;Role,P,V,2,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,3PFV,post,NA,Tirmaga,Surmic
1414,O-AGR,Number;Person;Role,P,V,2,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,Atr;S,V,3PFV,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,Atr;S,V,3PFV,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,3PFV,post,NA,Tirmaga,Surmic
1414,O-AGR,Number;Person;Role,P,V,2,post,NA,Tirmaga,Surmic
1414,O-AGR,Number;Person;Role,P,V,2,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,Atr;S,V,3PFV,post,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Tirmaga,Surmic
1414,S/A-AGR,Number;Person;Role,S;Atr,V,3PFV,post,NA,Tirmaga,Surmic
1416,S/A-AGR,Number;Person;Role,S;Atr,V,1,post,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,Atr;S,V,1,post,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,S;Atr,V,1,post,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,Atr;S,V,1,post,NA,Dagur,Mongolic
1416,NOM,Role,Atr;S;P,,NA,NA,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,S;Atr,V,NA,post,NA,Dagur,Mongolic
1416,ACC/GEN,Role,P,N,NA,post,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,S;Atr,V,1,post,NA,Dagur,Mongolic
1416,S/A-AGR,Number;Person;Role,Atr;S,V,1,post,NA,Dagur,Mongolic
1428,POSS-PRO,Number;Person,NA,Pro,NA,prae,NA,Talysh (Azerbaijan),Indo-European
1428,OBL,,NA,N,NA,post,NA,Talysh (Azerbaijan),Indo-European
1439,AGR,Number;Person;Role,Atr;P;S,V,2,post,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,S,V,-1,prae,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,P;Atr;S,V,2,post,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,Atr;P,V,2,post,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,Atr;P;S,V,2,post,NA,Dumi,Sino-Tibetan
1439,ERG,Role,Atr,,NA,post,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,Atr;S;P,V,NA,split,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,Atr;P;S,V,4,post,NA,Dumi,Sino-Tibetan
1439,ABS,Role,S;P,,NA,NA,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,P;Atr;S,V,2,post,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Person;Role,Atr;P,V,4,post,NA,Dumi,Sino-Tibetan
1439,AGR,Person;Role,P;Atr;S,V,-1,prae,NA,Dumi,Sino-Tibetan
1439,AGR,Number;Role,P;Atr;S,V,2,post,NA,Dumi,Sino-Tibetan
1439,AGR,Person;Role,NA,V,3,post,NA,Dumi,Sino-Tibetan
1467,LOC,Role,NA,,NA,prae,NA,Tuvaluan,Austronesian
1467,ABS,Role,NA,N_or_Pro,NA,NA,NA,Tuvaluan,Austronesian
1467,COM,Role,NA,N_or_Pro,NA,prae,NA,Tuvaluan,Austronesian
1467,ERG,Role,NA,N_or_Pro,NA,prae,NA,Tuvaluan,Austronesian
1467,S-AGR,Number;Role,S,V,NA,NA,NA,Tuvaluan,Austronesian
1467,GEN,Referential;Role,NA,N_or_Pro,NA,prae,NA,Tuvaluan,Austronesian
1467,OBL,Role,NA,N_or_Pro,NA,prae,NA,Tuvaluan,Austronesian
1473,ACC,Role,P,Pro,NA,split,NA,Engenni,Benue-Congo
1473,NOM,Role,P;Atr;S,,NA,NA,NA,Engenni,Benue-Congo
1487,NOM,Role,P;Atr;S,,NA,NA,NA,Palor,North Atlantic
1492,NOM,Role,NA,V,NA,NA,NA,Fongbe,Kwa
1492,ACC,Role,P;G;T;S,V,NA,NA,NA,Fongbe,Kwa
1492,<none>,Role,G;T;P;S;Aditr;Atr,N,NA,NA,NA,Fongbe,Kwa
1494,CONJ,,NA,,NA,NA,NA,Fore,Eastern Highlands
1494,AGR,Number;Person;Role,NA,V,NA,NA,NA,Fore,Eastern Highlands
1498,ATTR.ADJ,Gender;Number;Role,NA,Adj; PTCP,NA,post,NA,Frisian (Western),Indo-European
1505,ERG,Role,Aditr;Atr,N; Pro,NA,prae,NA,Futuna (East),Austronesian
1505,ABS,Role,T;Atr;S;P,,NA,NA,NA,Futuna (East),Austronesian
1505,DAT,Role,G,N; Pro,NA,prae,NA,Futuna (East),Austronesian
1505,OBL,Role,P,N; Pro,NA,prae,NA,Futuna (East),Austronesian
1508,ACC,Role,P,Pro,NA,NA,NA,Fulfulde (Maasina),North Atlantic
1508,NOM,Role,P;S;Atr,,NA,NA,NA,Fulfulde (Maasina),North Atlantic
1517,ACC,Role,P,NP,NA,post,NA,Alekano,Eastern Highlands
1517,ABS,Role,S;Atr;P,N_or_Pro,NA,NA,NA,Alekano,Eastern Highlands
1517,ERG,Role,Atr,N,NA,post,NA,Alekano,Eastern Highlands
1518,NOM,Role,S;G;Atr;P;Aditr;T,,NA,NA,NA,Gadsup,Eastern Highlands
1518,O-AGR,Number;Person;Role,P;G,V,NA,post,NA,Gadsup,Eastern Highlands
1518,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,NA,post,NA,Gadsup,Eastern Highlands
1523,DAT,Role,NA,N,NA,post,NA,Galela,West Papuan
1523,S/A-AGR,Gender;Number;Person;Role,S;Atr;Aditr,V,NA,prae,NA,Galela,West Papuan
1523,NOM,Role,P;S;Atr,,NA,NA,NA,Galela,West Papuan
1528,INSTR,Role,T,NP,NA,prae,NA,Gude,Chadic
1528,NOM,Role,P;G;T;Atr;Aditr;S,,NA,NA,NA,Gude,Chadic
1528,DAT,Role,G;P,NP,NA,prae,NA,Gude,Chadic
1528,LOC,Role,P,NP,NA,prae,NA,Gude,Chadic
1528,Subject case,Role,Atr;Aditr;S,NP,NA,prae,NA,Gude,Chadic
1528,ACC,Role,P;G;T,NP,NA,prae,NA,Gude,Chadic
1531,AGR,Gender;Role,S;P,Adj; V,NA,prae,NA,Godoberi,Nakh-Daghestanian
1533,NOM,Person,S;P;Atr,,NA,NA,NA,Gade,Benue-Congo
1536,<none>,Role,P;Atr;S,,NA,NA,NA,Gurr-goni,Burraran
1538,ACC,Role,P;T;G,N; Pro,NA,post,NA,Nubian (Hill),Nubian
1538,S/A-AGR,Number;Person;Role,S;Atr,V,NA,post,NA,Nubian (Hill),Nubian
1538,NOM,Role,Aditr;S;Atr,,NA,NA,NA,Nubian (Hill),Nubian
1542,ABS,Role,Aditr;Atr,V; Pro,NA,post,NA,Hinuq,Nakh-Daghestanian
1542,ABS,Role,Atr;P;G,V; Pro,NA,post,NA,Hinuq,Nakh-Daghestanian
1542,ABS,Role,Aditr;Atr;P;T;S,N; Pro,NA,NA,NA,Hinuq,Nakh-Daghestanian
1556,NA,,NA,,NA,NA,NA,Godié,Kru
1556,NA,,NA,,NA,NA,NA,Godié,Kru
1573,NOM,Role,Atr;P;S,,NA,NA,NA,Gurenne,Gur
1577,S/A-AGR,Person;Role,Atr;Aditr;S,V,NA,post,NA,Guanano,Tucánoan
1578,S/A-AGR,Number;Person;Role,Atr;Aditr;S,V,1,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,NA,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Number;Person;Role,Atr;Aditr;S,V,1,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Person;Role,NA,V,1,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Person;Role,S;Atr;Aditr,V,1,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Person;Role,Atr;S;Aditr,V,1,post,NA,Golin,Chimbu-Wahgi
1578,S/A-AGR,Person;Role,NA,V,1,post,NA,Golin,Chimbu-Wahgi
1597,NOM,Role,T;P;Atr;S;G;Aditr,,NA,NA,NA,Haitian Creole,Haitian Creole
1600,<none>,Role,G;T;Aditr;Atr;P;S,,NA,NA,NA,Huichol,Uto-Aztecan
1600,S/A-AGR,Number;Person;Role,NA,V,NA,prae,NA,Huichol,Uto-Aztecan
1600,O-AGR,Number;Person;Role,NA,V,NA,prae,NA,Huichol,Uto-Aztecan
1621,<none>,Role,Aditr;Atr;T;G;P;S,,NA,NA,NA,Hupa,Na-Dene
1621,PP,Role,G;P,NP,NA,post,NA,Hupa,Na-Dene
1623,OBL,Role,T,N,NA,prae,NA,Halkomelem,Salishan
1623,A-AGR,Person;Role,NA,V,3,post,NA,Halkomelem,Salishan
1623,<none>,Role,G;P;S;Atr;Aditr,,NA,NA,NA,Halkomelem,Salishan
1623,A-AGR,Person;Role,NA,V,NA,post,NA,Halkomelem,Salishan
1623,OBJECT case,Number;Person;Role,G;P,V,NA,post,NA,Halkomelem,Salishan
1628,OBJECT case,Role,T;G;P;Atr,N,NA,prae,NA,Hawaiian,Austronesian
1628,NOM,Referential;Role,P;Aditr;S;Atr,N,NA,prae,NA,Hawaiian,Austronesian
1645,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,3,post,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Aditr;Atr;S,V,3,post,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Atr;S;Aditr,V,3,post,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Atr;S;Aditr,V,3,post,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,NA,V,NA,prae,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,G;P,V,-1,prae,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,ACC,Role,T;P;G,NP; Pro,NA,post,final,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Atr;P;S;G;Aditr,V,NA,post,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Aditr;S;Atr,V,3,post,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,G;P,V,-1,prae,NA,Anamuxra,Madang
1645,NOM,Role,S;Aditr;T;Atr;P,NP; Pro,NA,NA,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,G;P,V,-1,prae,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,3,post,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,Aditr;S;Atr,V,3,post,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,3,post,NA,Anamuxra,Madang
1645,O-AGR,Number;Person;Role,P;G,V,-1,prae,NA,Anamuxra,Madang
1645,S/A-AGR,Number;Person;Role,S;Atr;Aditr,V,3,post,NA,Anamuxra,Madang
1645,OBL,Role,P;G,NP; Pro,NA,post,final,Anamuxra,Madang
1660,A-AGR,Number;Person;Role,Atr;S,V; N,-1,split,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P;S,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,S-AGR,Number;Person;Role,S,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,S;P,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,S;P,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,A-AGR,Number;Person;Role,Atr;S,V; N,-1,split,NA,Itzaj,Mayan
1660,DAT,Role,S;T;P;Atr;Aditr;G,,NA,NA,NA,Itzaj,Mayan
1660,A-AGR,Number;Person;Role,NA,V; N,NA,split,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,S;P,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,NOM,Role,Atr;Aditr;P;T;S,,NA,NA,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,NA,V; Adj,NA,post,NA,Itzaj,Mayan
1660,A-AGR,Number;Person;Role,Atr;S,V; N,-1,split,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,S;P,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,Atr;S,V; Adj,4,post,NA,Itzaj,Mayan
1660,A-AGR,Number;Person;Role,Atr;S,V; N,-1,split,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,P,V; Adj,3INCOMPL,post,NA,Itzaj,Mayan
1660,P-AGR,Number;Person;Role,S;P,V; Adj,3COMPL,post,NA,Itzaj,Mayan
1671,OBL,Role,NA,N; Pro,NA,prae,NA,Javanese,Austronesian
1671,NOM,Role,S;Atr;P,,NA,NA,NA,Javanese,Austronesian
1682,OBL,Role,G,N; Pro,NA,prae,NA,Jahai,Austroasiatic
1682,<none>,Role,Atr;S;Aditr;T;P,,NA,NA,NA,Jahai,Austroasiatic
1682,S/A-AGR,Mood;Number;Person;Role,Aditr;S;Atr,V,NA,NA,NA,Jahai,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,-1,prae,NA,Juang,Austroasiatic
1691,ACC,Number;Person;Role,NA,Pro,NA,prae,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,0,in,NA,Juang,Austroasiatic
1691,AGR,Number;Person;Role,Atr;S;P,V,NA,prae,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,-1,prae,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,-1,prae,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,-1,prae,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,NOM,Role,S;Atr;P,,NA,NA,NA,Juang,Austroasiatic
1691,ACC/DAT,Role,P,N,NA,post,NA,Juang,Austroasiatic
1691,O-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,1,post,NA,Juang,Austroasiatic
1691,S/A-AGR,Number;Person;Role,NA,V,-1,prae,NA,Juang,Austroasiatic
1692,ACC,Role,P;T;G,NP,NA,post,final,Hup,Nadahup
1692,DIR,Role,P,NP,NA,post,final,Hup,Nadahup
1692,NOM,Role,Aditr;S;Atr;T;P,,NA,NA,NA,Hup,Nadahup
1702,NOM,Role,T;Atr;Aditr;G;P;S,,NA,NA,NA,Kasem,Gur
1703,NOM,Role,Atr;S,,NA,NA,NA,Kawaiisu,Uto-Aztecan
1703,ACC,Role,P,N; Pro,NA,NA,NA,Kawaiisu,Uto-Aztecan
1704,AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,Atr;P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,S;P;Atr,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,P;Atr,V,-1,prae,NA,Kamaiurá,Tupian
1704,AGR,Number;Person;Role,NA,V,-1,prae,NA,Kamaiurá,Tupian
1709,NOM,Role,T;S;Aditr;G;P;Atr,,NA,NA,NA,Kamano-Kafe,Eastern Highlands
1726,POSS-AGR,Number;Person,NA,NP,NA,post,NA,Karaim,Turkic
1726,GEN,Role,NA,N_or_Pro,NA,post,final,Karaim,Turkic
1739,S/A-AGR,Number;Person;Role,Aditr;S;Atr,V,NA,split,NA,Kusunda,Kusunda
1739,DAT,,P;Atr;G,,NA,post,final,Kusunda,Kusunda
1739,NOM,,T;G;P;Atr;S;Aditr,,NA,NA,NA,Kusunda,Kusunda
1743,DAT,Role,G,N,NA,NA,NA,Abun,West Papuan
1743,NOM,Role,Atr;Aditr;P;S;T,,NA,NA,NA,Abun,West Papuan
1750,S/A-AGR,Honorificity;Number;Person;Role,Aditr;S;Atr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Aditr;Atr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Atr;Aditr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,Aditr;Atr;S,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Atr;Aditr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Aditr;Atr,VP,NA,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Aditr;Atr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,Aditr;Atr;S,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,Atr;S;Aditr,VP,2,post,NA,Kharia,Austroasiatic
1750,DIR,Role,T;P;G,NP,NA,post,final,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,S;Aditr;Atr,VP,2,post,NA,Kharia,Austroasiatic
1750,S/A-AGR,Honorificity;Number;Person;Role,Atr;S;Aditr,VP,2,post,NA,Kharia,Austroasiatic
1750,DIR,Role,S;Atr;Aditr;P;T,,NA,NA,NA,Kharia,Austroasiatic
1751,CONTACT,Role,G;Atr;P,N; Pro,NA,post,NA,Khwarshi,Nakh-Daghestanian
1751,APUDLAT,Role,G;P,N; Pro,NA,post,NA,Khwarshi,Nakh-Daghestanian
1751,ERG,Role,Atr;Aditr,N; Pro,NA,post,NA,Khwarshi,Nakh-Daghestanian
1751,CONTLAT,Role,P,N; Pro,NA,post,NA,Khwarshi,Nakh-Daghestanian
